id,member_id,member_name,party,state,chamber,symbol,asset_name,transaction_date,filing_date,transaction_type,amount_from,amount_to,owner_type,committee,filing_delay_days,avg_amount,sector
561,170,Thomas Lopez,R,IL,House,GILD,GILD Corporation,2024-11-03,2024-12-09,Sale,15000,50000,Spouse,Ethics,36,32500.0,Healthcare
562,170,Thomas Lopez,R,IL,House,HON,HON Corporation,2025-06-23,2025-07-16,Purchase,50000,100000,Child,Ethics,23,75000.0,Industrial
563,170,Thomas Lopez,R,IL,House,ADBE,ADBE Corporation,2024-11-07,2024-11-24,Purchase,15000,50000,Self,Ethics,17,32500.0,Technology
564,171,Steven Wright,R,IL,House,AMZN,Amazon.com Inc,2023-11-29,2024-01-01,Purchase,50000,100000,Self,Oversight,33,75000.0,Technology
565,171,Steven Wright,R,IL,House,WFC,Wells Fargo & Company,2024-04-28,2024-05-30,Purchase,15000,50000,Self,Oversight,32,32500.0,Financial
566,171,Steven Wright,R,IL,House,ADBE,ADBE Corporation,2024-11-04,2024-12-22,Purchase,100000,250000,Self,Oversight,48,175000.0,Technology
567,171,Steven Wright,R,IL,House,TGT,TGT Corporation,2024-11-29,2024-12-14,Sale,100000,250000,Self,Oversight,15,175000.0,Consumer
568,171,Steven Wright,R,IL,House,TMO,TMO Corporation,2024-01-13,2024-02-27,Purchase,100000,250000,Self,Oversight,45,175000.0,Healthcare
569,171,Steven Wright,R,IL,House,KMI,KMI Corporation,2024-10-28,2024-11-11,Purchase,100000,250000,Child,Oversight,14,175000.0,Energy
570,171,Steven Wright,R,IL,House,EOG,EOG Corporation,2024-06-16,2024-07-06,Purchase,100000,250000,Self,Oversight,20,175000.0,Energy
571,172,Dorothy Davis,D,IL,House,TFC,TFC Corporation,2021-10-15,2021-10-31,Purchase,1000,15000,Spouse,House Administration,16,8000.0,Financial
572,172,Dorothy Davis,D,IL,House,VLO,VLO Corporation,2025-01-06,2025-02-06,Purchase,1000,15000,Self,House Administration,31,8000.0,Energy
573,175,Mark Perez,D,IL,House,PEP,PEP Corporation,2023-05-11,2023-05-31,Purchase,15000,50000,Spouse,Transportation,20,32500.0,Consumer
574,175,Mark Perez,D,IL,House,CAT,Caterpillar Inc,2022-03-29,2022-06-10,Purchase,15000,50000,Self,Transportation,73,32500.0,Industrial
575,175,Mark Perez,D,IL,House,TMO,TMO Corporation,2024-02-11,2024-03-10,Purchase,15000,50000,Self,Transportation,28,32500.0,Healthcare
576,177,Michelle Nguyen,R,IL,House,MCD,MCD Corporation,2022-09-26,2023-02-04,Sale,15000,50000,Self,Foreign Affairs,131,32500.0,Consumer
577,177,Michelle Nguyen,R,IL,House,OKE,OKE Corporation,2021-12-14,2022-01-07,Sale,15000,50000,Self,Foreign Affairs,24,32500.0,Energy
578,177,Michelle Nguyen,R,IL,House,NVDA,NVIDIA Corporation,2023-01-22,2023-02-05,Sale,15000,50000,Self,Foreign Affairs,14,32500.0,Technology
579,177,Michelle Nguyen,R,IL,House,EMR,EMR Corporation,2021-08-31,2021-10-03,Purchase,15000,50000,Self,Foreign Affairs,33,32500.0,Industrial
580,177,Michelle Nguyen,R,IL,House,PG,The Procter & Gamble Company,2023-09-30,2023-12-02,Purchase,15000,50000,Self,Foreign Affairs,63,32500.0,Consumer
581,177,Michelle Nguyen,R,IL,House,LOW,LOW Corporation,2023-02-26,2023-04-13,Sale,15000,50000,Self,Foreign Affairs,46,32500.0,Consumer
582,177,Michelle Nguyen,R,IL,House,KMI,KMI Corporation,2022-04-19,2022-05-09,Purchase,15000,50000,Self,Foreign Affairs,20,32500.0,Energy
583,177,Michelle Nguyen,R,IL,House,COST,COST Corporation,2023-04-11,2023-05-04,Sale,15000,50000,Self,Foreign Affairs,23,32500.0,Consumer
584,178,Carol Baker,D,IL,House,COF,COF Corporation,2021-12-18,2022-01-07,Purchase,1000,15000,Spouse,Energy & Commerce,20,8000.0,Financial
585,179,Patricia Hernandez,R,IL,House,GILD,GILD Corporation,2024-03-08,2024-04-01,Purchase,100000,250000,Spouse,Oversight,24,175000.0,Healthcare
586,179,Patricia Hernandez,R,IL,House,LMT,LMT Corporation,2022-05-30,2022-08-11,Purchase,100000,250000,Self,Oversight,73,175000.0,Industrial
587,180,Andrew Perez,D,IL,House,RTX,RTX Corporation,2024-10-04,2024-10-27,Sale,15000,50000,Self,Agriculture,23,32500.0,Industrial
588,180,Andrew Perez,D,IL,House,AMZN,Amazon.com Inc,2022-09-08,2022-10-15,Purchase,15000,50000,Self,Agriculture,37,32500.0,Technology
589,180,Andrew Perez,D,IL,House,OKE,OKE Corporation,2025-06-20,2025-07-08,Purchase,15000,50000,Spouse,Agriculture,18,32500.0,Energy
590,184,Helen Rivera,D,OH,House,MS,MS Corporation,2021-11-07,2021-12-11,Sale,15000,50000,Spouse,Homeland Security,34,32500.0,Financial
591,184,Helen Rivera,D,OH,House,MSFT,Microsoft Corporation,2021-09-17,2022-03-31,Purchase,1000,15000,Child,Homeland Security,195,8000.0,Technology
592,184,Helen Rivera,D,OH,House,CVX,Chevron Corporation,2024-10-02,2024-10-31,Sale,15000,50000,Self,Homeland Security,29,32500.0,Energy
593,184,Helen Rivera,D,OH,House,DE,DE Corporation,2023-01-22,2023-02-11,Purchase,15000,50000,Self,Homeland Security,20,32500.0,Industrial
594,184,Helen Rivera,D,OH,House,COST,COST Corporation,2024-06-18,2024-09-01,Purchase,1000,15000,Self,Homeland Security,75,8000.0,Consumer
595,184,Helen Rivera,D,OH,House,MS,MS Corporation,2023-04-20,2023-05-16,Purchase,15000,50000,Child,Homeland Security,26,32500.0,Financial
596,184,Helen Rivera,D,OH,House,MS,MS Corporation,2021-11-03,2021-12-12,Purchase,1000,15000,Self,Homeland Security,39,8000.0,Financial
597,184,Helen Rivera,D,OH,House,DHR,DHR Corporation,2024-03-02,2024-03-30,Purchase,15000,50000,Self,Homeland Security,28,32500.0,Healthcare
598,185,Helen Lewis,D,OH,House,MSFT,Microsoft Corporation,2022-03-07,2022-03-28,Purchase,1000,15000,Self,Ethics,21,8000.0,Technology
599,185,Helen Lewis,D,OH,House,GOOGL,Alphabet Inc Class A,2023-03-30,2023-04-14,Purchase,1000,15000,Self,Ethics,15,8000.0,Technology
600,187,Michael Rodriguez,D,OH,House,EOG,EOG Corporation,2022-10-18,2022-12-17,Purchase,1000,15000,Self,Natural Resources,60,8000.0,Energy
601,192,Daniel Nguyen,D,OH,House,PEP,PEP Corporation,2024-12-04,2024-12-18,Purchase,15000,50000,Self,Homeland Security,14,32500.0,Consumer
602,192,Daniel Nguyen,D,OH,House,MPC,MPC Corporation,2025-04-25,2025-05-26,Purchase,15000,50000,Self,Homeland Security,31,32500.0,Energy
603,194,Thomas Wilson,D,OH,House,COP,COP Corporation,2023-12-07,2024-01-02,Purchase,50000,100000,Spouse,Education & Labor,26,75000.0,Energy
604,194,Thomas Wilson,D,OH,House,USB,USB Corporation,2022-03-14,2022-04-07,Purchase,1000,15000,Spouse,Education & Labor,24,8000.0,Financial
605,194,Thomas Wilson,D,OH,House,CVX,Chevron Corporation,2022-01-17,2022-02-25,Sale,50000,100000,Self,Education & Labor,39,75000.0,Energy
606,194,Thomas Wilson,D,OH,House,CAT,Caterpillar Inc,2022-07-06,2022-08-10,Purchase,50000,100000,Self,Education & Labor,35,75000.0,Industrial
607,194,Thomas Wilson,D,OH,House,JPM,JPMorgan Chase & Co,2024-02-23,2024-04-17,Sale,15000,50000,Self,Education & Labor,54,32500.0,Financial
608,194,Thomas Wilson,D,OH,House,PNC,PNC Corporation,2023-04-04,2023-04-28,Sale,50000,100000,Spouse,Education & Labor,24,75000.0,Financial
609,194,Thomas Wilson,D,OH,House,COST,COST Corporation,2024-02-01,2024-02-14,Sale,15000,50000,Self,Education & Labor,13,32500.0,Consumer
610,194,Thomas Wilson,D,OH,House,UPS,UPS Corporation,2022-08-14,2022-10-25,Purchase,15000,50000,Self,Education & Labor,72,32500.0,Industrial
611,194,Thomas Wilson,D,OH,House,C,C Corporation,2022-07-22,2022-08-09,Purchase,50000,100000,Spouse,Education & Labor,18,75000.0,Financial
612,194,Thomas Wilson,D,OH,House,COST,COST Corporation,2023-10-31,2023-11-30,Sale,50000,100000,Child,Education & Labor,30,75000.0,Consumer
613,194,Thomas Wilson,D,OH,House,XOM,Exxon Mobil Corporation,2023-10-12,2023-11-11,Purchase,15000,50000,Self,Education & Labor,30,32500.0,Energy
614,194,Thomas Wilson,D,OH,House,WFC,Wells Fargo & Company,2021-09-03,2021-10-13,Sale,50000,100000,Self,Education & Labor,40,75000.0,Financial
615,194,Thomas Wilson,D,OH,House,PFE,Pfizer Inc,2022-02-20,2022-03-14,Purchase,50000,100000,Self,Education & Labor,22,75000.0,Healthcare
616,195,Barbara Baker,R,OH,House,BMY,BMY Corporation,2021-09-17,2021-11-07,Purchase,50000,100000,Spouse,Homeland Security,51,75000.0,Healthcare
617,195,Barbara Baker,R,OH,House,COP,COP Corporation,2024-04-19,2024-04-30,Purchase,100000,250000,Self,Homeland Security,11,175000.0,Energy
618,195,Barbara Baker,R,OH,House,PG,The Procter & Gamble Company,2022-09-19,2022-10-08,Purchase,100000,250000,Self,Homeland Security,19,175000.0,Consumer
619,195,Barbara Baker,R,OH,House,PEP,PEP Corporation,2024-02-23,2024-03-04,Sale,50000,100000,Self,Homeland Security,10,75000.0,Consumer
620,195,Barbara Baker,R,OH,House,TMO,TMO Corporation,2024-10-30,2024-12-09,Sale,100000,250000,Child,Homeland Security,40,175000.0,Healthcare
621,195,Barbara Baker,R,OH,House,CVX,Chevron Corporation,2025-04-25,2025-05-16,Purchase,250000,500000,Self,Homeland Security,21,375000.0,Energy
622,195,Barbara Baker,R,OH,House,HON,HON Corporation,2025-04-15,2025-05-18,Sale,50000,100000,Spouse,Homeland Security,33,75000.0,Industrial
623,195,Barbara Baker,R,OH,House,GILD,GILD Corporation,2024-01-26,2024-02-05,Purchase,100000,250000,Self,Homeland Security,10,175000.0,Healthcare
624,195,Barbara Baker,R,OH,House,CVX,Chevron Corporation,2022-07-17,2022-08-11,Sale,100000,250000,Self,Homeland Security,25,175000.0,Energy
625,195,Barbara Baker,R,OH,House,USB,USB Corporation,2024-12-06,2025-02-13,Sale,100000,250000,Self,Homeland Security,69,175000.0,Financial
626,195,Barbara Baker,R,OH,House,AMZN,Amazon.com Inc,2024-07-18,2024-08-12,Purchase,50000,100000,Self,Homeland Security,25,75000.0,Technology
627,196,Steven Flores,D,OH,House,USB,USB Corporation,2021-12-06,2022-01-16,Sale,1000,15000,Self,Natural Resources,41,8000.0,Financial
628,196,Steven Flores,D,OH,House,WMT,Walmart Inc,2021-12-08,2022-01-03,Purchase,1000,15000,Self,Natural Resources,26,8000.0,Consumer
629,196,Steven Flores,D,OH,House,JPM,JPMorgan Chase & Co,2025-05-02,2025-05-29,Sale,1000,15000,Self,Natural Resources,27,8000.0,Financial
630,198,Jennifer King,R,GA,House,META,Meta Platforms Inc,2024-02-07,2024-03-22,Purchase,1000,15000,Self,Agriculture,44,8000.0,Technology
631,198,Jennifer King,R,GA,House,C,C Corporation,2021-10-19,2022-02-18,Sale,15000,50000,Self,Agriculture,122,32500.0,Financial
632,199,Elizabeth Young,D,GA,House,TMO,TMO Corporation,2023-03-30,2023-10-15,Purchase,1000,15000,Self,Judiciary,199,8000.0,Healthcare
633,199,Elizabeth Young,D,GA,House,GS,GS Corporation,2024-01-06,2024-02-02,Purchase,1000,15000,Spouse,Judiciary,27,8000.0,Financial
634,199,Elizabeth Young,D,GA,House,C,C Corporation,2021-12-22,2022-01-02,Purchase,1000,15000,Spouse,Judiciary,11,8000.0,Financial
635,200,Deborah Miller,R,GA,House,META,Meta Platforms Inc,2022-10-26,2022-11-14,Purchase,15000,50000,Self,Science & Technology,19,32500.0,Technology
636,200,Deborah Miller,R,GA,House,ABT,ABT Corporation,2021-10-25,2022-03-08,Sale,15000,50000,Self,Science & Technology,134,32500.0,Healthcare
637,200,Deborah Miller,R,GA,House,AMGN,AMGN Corporation,2024-05-01,2024-05-23,Sale,15000,50000,Spouse,Science & Technology,22,32500.0,Healthcare
638,200,Deborah Miller,R,GA,House,SLB,SLB Corporation,2025-02-18,2025-03-03,Sale,1000,15000,Spouse,Science & Technology,13,8000.0,Energy
639,201,Sharon Young,R,GA,House,PG,The Procter & Gamble Company,2025-03-28,2025-06-13,Sale,15000,50000,Spouse,Ways & Means,77,32500.0,Consumer
640,201,Sharon Young,R,GA,House,ADBE,ADBE Corporation,2022-12-10,2023-01-16,Sale,1000,15000,Self,Ways & Means,37,8000.0,Technology
641,201,Sharon Young,R,GA,House,XOM,Exxon Mobil Corporation,2024-07-07,2024-08-14,Sale,15000,50000,Self,Ways & Means,38,32500.0,Energy
642,201,Sharon Young,R,GA,House,KO,The Coca-Cola Company,2024-04-09,2024-07-04,Purchase,15000,50000,Self,Ways & Means,86,32500.0,Consumer
643,201,Sharon Young,R,GA,House,GE,GE Corporation,2023-12-24,2024-01-28,Sale,15000,50000,Spouse,Ways & Means,35,32500.0,Industrial
644,201,Sharon Young,R,GA,House,NVDA,NVIDIA Corporation,2022-04-04,2022-05-09,Sale,15000,50000,Self,Ways & Means,35,32500.0,Technology
645,203,Patricia Nelson,D,GA,House,GILD,GILD Corporation,2024-07-20,2024-10-13,Purchase,1000,15000,Self,House Administration,85,8000.0,Healthcare
646,203,Patricia Nelson,D,GA,House,GS,GS Corporation,2021-09-20,2021-10-22,Sale,1000,15000,Self,House Administration,32,8000.0,Financial
647,204,Sandra Brown,D,GA,House,CRM,CRM Corporation,2024-07-09,2024-08-07,Sale,1000,15000,Spouse,Armed Services,29,8000.0,Technology
648,204,Sandra Brown,D,GA,House,USB,USB Corporation,2025-05-23,2025-06-25,Purchase,1000,15000,Spouse,Armed Services,33,8000.0,Financial
649,206,Betty Rivera,D,GA,House,KO,The Coca-Cola Company,2022-09-21,2022-10-04,Sale,15000,50000,Child,Ways & Means,13,32500.0,Consumer
650,206,Betty Rivera,D,GA,House,PFE,Pfizer Inc,2023-11-22,2023-12-29,Purchase,50000,100000,Self,Ways & Means,37,75000.0,Healthcare
651,206,Betty Rivera,D,GA,House,KMI,KMI Corporation,2024-01-02,2024-01-15,Sale,50000,100000,Self,Ways & Means,13,75000.0,Energy
652,206,Betty Rivera,D,GA,House,LMT,LMT Corporation,2023-09-08,2023-10-18,Purchase,50000,100000,Spouse,Ways & Means,40,75000.0,Industrial
653,206,Betty Rivera,D,GA,House,META,Meta Platforms Inc,2023-09-08,2023-09-19,Sale,50000,100000,Self,Ways & Means,11,75000.0,Technology
654,206,Betty Rivera,D,GA,House,PEP,PEP Corporation,2023-01-23,2023-02-02,Purchase,100000,250000,Self,Ways & Means,10,175000.0,Consumer
655,206,Betty Rivera,D,GA,House,TMO,TMO Corporation,2023-11-29,2024-01-01,Sale,100000,250000,Self,Ways & Means,33,175000.0,Healthcare
656,206,Betty Rivera,D,GA,House,MCD,MCD Corporation,2024-08-16,2024-09-04,Purchase,50000,100000,Self,Ways & Means,19,75000.0,Consumer
657,207,Steven Moore,D,GA,House,GS,GS Corporation,2025-04-03,2025-04-26,Purchase,1000,15000,Self,Energy & Commerce,23,8000.0,Financial
658,207,Steven Moore,D,GA,House,KMI,KMI Corporation,2025-04-25,2025-06-16,Purchase,1000,15000,Self,Energy & Commerce,52,8000.0,Energy
659,207,Steven Moore,D,GA,House,NVDA,NVIDIA Corporation,2022-08-10,2022-09-05,Purchase,1000,15000,Self,Energy & Commerce,26,8000.0,Technology
660,208,Matthew Lopez,D,GA,House,CAT,Caterpillar Inc,2022-06-10,2022-07-01,Sale,15000,50000,Self,Transportation,21,32500.0,Industrial
661,208,Matthew Lopez,D,GA,House,BMY,BMY Corporation,2021-09-02,2021-12-07,Sale,15000,50000,Self,Transportation,96,32500.0,Healthcare
662,208,Matthew Lopez,D,GA,House,COP,COP Corporation,2023-01-10,2023-02-06,Purchase,1000,15000,Self,Transportation,27,8000.0,Energy
663,209,Paul Young,D,GA,House,OKE,OKE Corporation,2021-08-15,2021-10-04,Purchase,1000,15000,Self,Education & Labor,50,8000.0,Energy
664,209,Paul Young,D,GA,House,BMY,BMY Corporation,2023-06-21,2023-07-22,Purchase,1000,15000,Self,Education & Labor,31,8000.0,Healthcare
665,209,Paul Young,D,GA,House,XOM,Exxon Mobil Corporation,2021-08-23,2021-09-22,Sale,1000,15000,Self,Education & Labor,30,8000.0,Energy
666,211,Nancy Green,D,NC,House,ORCL,ORCL Corporation,2022-08-28,2022-10-10,Sale,1000,15000,Self,Intelligence,43,8000.0,Technology
667,211,Nancy Green,D,NC,House,LMT,LMT Corporation,2025-01-23,2025-03-04,Sale,15000,50000,Spouse,Intelligence,40,32500.0,Industrial
668,211,Nancy Green,D,NC,House,COF,COF Corporation,2022-08-29,2022-09-16,Purchase,1000,15000,Self,Intelligence,18,8000.0,Financial
669,212,Michelle Jones,D,NC,House,TFC,TFC Corporation,2023-03-07,2023-03-17,Purchase,15000,50000,Self,Financial Services,10,32500.0,Financial
670,212,Michelle Jones,D,NC,House,USB,USB Corporation,2022-07-15,2022-10-12,Purchase,15000,50000,Spouse,Financial Services,89,32500.0,Financial
671,212,Michelle Jones,D,NC,House,DHR,DHR Corporation,2023-06-28,2023-07-14,Purchase,50000,100000,Self,Financial Services,16,75000.0,Healthcare
672,212,Michelle Jones,D,NC,House,PSX,PSX Corporation,2025-02-23,2025-03-31,Purchase,50000,100000,Spouse,Financial Services,36,75000.0,Energy
673,212,Michelle Jones,D,NC,House,MS,MS Corporation,2024-08-28,2024-11-22,Purchase,50000,100000,Self,Financial Services,86,75000.0,Financial
674,212,Michelle Jones,D,NC,House,TSLA,Tesla Inc,2022-02-06,2022-03-11,Purchase,15000,50000,Self,Financial Services,33,32500.0,Technology
675,212,Michelle Jones,D,NC,House,MS,MS Corporation,2022-03-01,2022-04-03,Purchase,15000,50000,Self,Financial Services,33,32500.0,Financial
676,212,Michelle Jones,D,NC,House,SBUX,SBUX Corporation,2021-08-19,2021-09-06,Purchase,50000,100000,Self,Financial Services,18,75000.0,Consumer
677,212,Michelle Jones,D,NC,House,TFC,TFC Corporation,2021-08-10,2021-08-27,Purchase,15000,50000,Spouse,Financial Services,17,32500.0,Financial
678,212,Michelle Jones,D,NC,House,TFC,TFC Corporation,2023-10-06,2023-12-26,Purchase,15000,50000,Self,Financial Services,81,32500.0,Financial
679,212,Michelle Jones,D,NC,House,LOW,LOW Corporation,2023-08-23,2023-09-15,Sale,15000,50000,Self,Financial Services,23,32500.0,Consumer
680,212,Michelle Jones,D,NC,House,WFC,Wells Fargo & Company,2023-12-10,2023-12-20,Sale,15000,50000,Self,Financial Services,10,32500.0,Financial
681,212,Michelle Jones,D,NC,House,USB,USB Corporation,2022-06-27,2022-07-21,Purchase,15000,50000,Self,Financial Services,24,32500.0,Financial
682,213,Betty Martin,D,NC,House,NVDA,NVIDIA Corporation,2022-10-30,2022-11-18,Sale,1000,15000,Spouse,House Administration,19,8000.0,Technology
683,213,Betty Martin,D,NC,House,RTX,RTX Corporation,2023-09-16,2023-10-27,Purchase,1000,15000,Self,House Administration,41,8000.0,Industrial
684,213,Betty Martin,D,NC,House,COST,COST Corporation,2021-09-08,2021-10-04,Purchase,1000,15000,Self,House Administration,26,8000.0,Consumer
685,214,Lisa Garcia,D,NC,House,VLO,VLO Corporation,2024-12-22,2025-05-06,Purchase,1000,15000,Spouse,Veterans Affairs,135,8000.0,Energy
686,214,Lisa Garcia,D,NC,House,SLB,SLB Corporation,2022-02-03,2022-03-27,Purchase,15000,50000,Self,Veterans Affairs,52,32500.0,Energy
687,214,Lisa Garcia,D,NC,House,OKE,OKE Corporation,2023-06-13,2023-07-20,Purchase,1000,15000,Self,Veterans Affairs,37,8000.0,Energy
688,214,Lisa Garcia,D,NC,House,ABT,ABT Corporation,2022-12-22,2023-01-18,Sale,15000,50000,Self,Veterans Affairs,27,32500.0,Healthcare
689,214,Lisa Garcia,D,NC,House,UPS,UPS Corporation,2023-05-16,2023-05-31,Purchase,1000,15000,Self,Veterans Affairs,15,8000.0,Industrial
690,215,Jennifer Smith,R,NC,House,CRM,CRM Corporation,2022-06-18,2022-08-03,Purchase,15000,50000,Self,Ways & Means,46,32500.0,Technology
691,215,Jennifer Smith,R,NC,House,PSX,PSX Corporation,2023-03-01,2023-03-20,Sale,1000,15000,Self,Ways & Means,19,8000.0,Energy
692,215,Jennifer Smith,R,NC,House,OKE,OKE Corporation,2025-02-19,2025-03-07,Purchase,15000,50000,Self,Ways & Means,16,32500.0,Energy
693,215,Jennifer Smith,R,NC,House,ORCL,ORCL Corporation,2023-03-23,2023-04-09,Purchase,1000,15000,Self,Ways & Means,17,8000.0,Technology
694,215,Jennifer Smith,R,NC,House,AMGN,AMGN Corporation,2022-06-20,2022-07-13,Purchase,15000,50000,Self,Ways & Means,23,32500.0,Healthcare
695,215,Jennifer Smith,R,NC,House,C,C Corporation,2024-05-01,2024-05-22,Purchase,15000,50000,Self,Ways & Means,21,32500.0,Financial
696,215,Jennifer Smith,R,NC,House,COP,COP Corporation,2023-02-15,2023-03-19,Sale,15000,50000,Self,Ways & Means,32,32500.0,Energy
697,215,Jennifer Smith,R,NC,House,JPM,JPMorgan Chase & Co,2024-03-03,2024-03-30,Purchase,15000,50000,Self,Ways & Means,27,32500.0,Financial
698,216,Mary Martin,D,NC,House,EOG,EOG Corporation,2023-09-01,2023-10-02,Purchase,15000,50000,Self,Homeland Security,31,32500.0,Energy
699,216,Mary Martin,D,NC,House,UNH,UnitedHealth Group Inc,2025-02-27,2025-05-09,Purchase,1000,15000,Self,Homeland Security,71,8000.0,Healthcare
700,216,Mary Martin,D,NC,House,WMT,Walmart Inc,2022-02-07,2022-02-21,Purchase,15000,50000,Self,Homeland Security,14,32500.0,Consumer
701,216,Mary Martin,D,NC,House,DHR,DHR Corporation,2023-06-24,2023-12-13,Purchase,15000,50000,Self,Homeland Security,172,32500.0,Healthcare
702,216,Mary Martin,D,NC,House,MSFT,Microsoft Corporation,2023-10-15,2023-10-31,Purchase,15000,50000,Self,Homeland Security,16,32500.0,Technology
703,218,Anthony Sanchez,D,NC,House,MPC,MPC Corporation,2024-06-21,2024-08-03,Sale,15000,50000,Self,Ways & Means,43,32500.0,Energy
704,222,Sandra Garcia,R,NC,House,GS,GS Corporation,2021-10-21,2021-11-01,Sale,1000,15000,Spouse,Natural Resources,11,8000.0,Financial
705,222,Sandra Garcia,R,NC,House,LOW,LOW Corporation,2024-11-15,2024-12-10,Purchase,15000,50000,Spouse,Natural Resources,25,32500.0,Consumer
706,223,Lisa Garcia,R,NC,House,DE,DE Corporation,2022-06-22,2022-10-04,Sale,1000,15000,Self,Armed Services,104,8000.0,Industrial
707,223,Lisa Garcia,R,NC,House,GE,GE Corporation,2025-05-16,2025-05-31,Sale,15000,50000,Child,Armed Services,15,32500.0,Industrial
708,227,Donald Carter,R,MI,House,META,Meta Platforms Inc,2025-05-02,2025-05-22,Sale,15000,50000,Self,Budget,20,32500.0,Technology
709,227,Donald Carter,R,MI,House,HD,The Home Depot Inc,2023-02-15,2023-02-27,Purchase,15000,50000,Spouse,Budget,12,32500.0,Consumer
